"","year","number","day","month","duration","frame","place","region","goal","form","part","noorg","smorl","psmorl","smon","psmon","union","church","sdp","cp","green","centmodr","right","establ","left","reaction","arrested","wounded","instit","ac","ic","numberac","city","numberic","multeven","c","smo1","smo2","smo3","country","sform","nsm","sgoal","part2","union2","church2","sdp2","left2","centmod2","cp2","green2","establ2","fascrac","cmfinal","sform2","partpm"
"7461",80,70,9,6,1,"regional","small town or countr",404,"regionale Emanzipati","fete avec significat",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80070,NA,NA,NA,"switzerland","demonstrative",0,"regionalist movement",NA,9,9,9,9,9,9,9,9,9,9,"festivals",NA
"7462",80,80,9,6,1,"local","large city",401,"f0r andere gegenkult","r0union protestation",1000,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80080,4505,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",1000,9,9,9,9,9,9,9,9,9,9,"demonstrative",156.25
"7463",80,81,9,6,1,"local","large city",401,"f0r andere gegenkult","manifestation avec v",NA,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80081,4505,NA,NA,"switzerland","light violence",1,"squatters, youth cen",200,9,9,9,9,9,9,9,9,9,9,"light violence",31.25
"7464",80,84,16,6,1,"regional","small town or countr",404,"regionale Emanzipati","manifestation, march",NA,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80084,NA,NA,NA,"switzerland","demonstrative",0,"regionalist movement",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7465",80,85,16,6,1,"regional","small town or countr",404,"regionale Emanzipati","fete avec significat",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80085,NA,NA,NA,"switzerland","demonstrative",0,"regionalist movement",NA,9,9,9,9,9,9,9,9,9,9,"festivals",NA
"7466",80,86,16,6,1,"local","large city",401,"anderes Verkehrsfrag","manifestation, march",1500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,401,4215,NA,80086,NA,NA,NA,"switzerland","demonstrative",1,"ecology movement",1500,9,9,9,9,9,9,9,9,9,9,"demonstrative",234.375
"7467",80,88,16,6,1,"local","large city",401,"f0r andere gegenkult","r0union protestation",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80088,NA,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7468",80,89,16,6,1,"local","large city",401,"anderes Autonomenbew","manifestation avec v",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80089,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",500,9,9,9,9,9,9,9,9,9,9,"light violence",78.125
"7469",80,90,18,6,1,"local","large city",401,"anderes Autonomenbew","manifestation, march",800,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80090,NA,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",800,9,9,9,9,9,9,9,9,9,9,"demonstrative",125
"7470",80,91,19,6,1,"local","large city",401,"anderes Autonomenbew","manifestation avec v",200,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,42,0,0,"no","no","no",NA,401,NA,NA,80091,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",200,9,9,9,9,9,9,9,9,9,9,"light violence",31.25
"7471",80,92,23,6,1,"local","large city",401,"f0r andere gegenkult","manifestation avec v",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,42,NA,NA,"no","yes, first event","yes",4503,402,4501,NA,80092,NA,NA,NA,"switzerland","light violence",1,"squatters, youth cen",500,9,9,9,9,9,9,9,9,9,9,"light violence",78.125
"7472",80,93,23,6,1,"local","large city",401,"anderes Autonomenbew","manifestation avec v",150,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,43,0,0,"no","yes, final event","no",4503,402,NA,NA,80093,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",150,9,9,9,9,9,9,9,9,9,9,"light violence",23.4375
"7473",80,94,23,6,1,"local","large city",401,"f0r andere gegenkult","manifestation, march",250,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,402,4501,NA,80094,NA,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",250,9,9,9,9,9,9,9,9,9,9,"demonstrative",39.0625
"7474",80,95,23,6,1,"local","large city",401,"f0r andere gegenkult","manifestation, march",800,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,40,0,0,"no","no","yes",NA,403,4502,NA,80095,4505,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",800,9,9,9,9,9,9,9,9,9,9,"demonstrative",125
"7475",80,96,23,6,1,"local","large city",401,"anderes Autonomenbew","publicit0 m0dias",800,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,403,NA,NA,80096,4505,NA,NA,"switzerland","conventional",1,"other autonomous mov",800,9,9,9,9,9,9,9,9,9,9,"conventional",125
"7476",80,97,24,6,1,"regional","small town or countr",404,"regionale Emanzipati","manifestation, march",3000,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80097,NA,NA,NA,"switzerland","demonstrative",0,"regionalist movement",3000,9,9,9,9,9,9,9,9,9,9,"demonstrative",468.75
"7477",80,98,23,6,1,"local","large city",401,"anderes Autonomenbew","manifestation, march",5000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,40,0,0,"no","no","no",NA,401,NA,NA,80098,NA,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",5000,9,9,9,9,9,9,9,9,9,9,"demonstrative",781.25
"7478",80,99,23,6,1,"local","large city",401,"anderes Autonomenbew","manifestation avec v",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,40,0,1,"no","no","no",NA,401,NA,NA,80099,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",100,9,9,9,9,9,9,9,9,9,9,"light violence",15.625
"7479",80,104,30,6,1,"regional","large city",402,"anderes Verkehrsfrag","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,405,NA,NA,80104,4270,NA,NA,"switzerland","conventional",1,"ecology movement",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7480",80,105,30,6,1,"local","large city",401,"f0r andere gegenkult","manifestation, march",250,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,45,21,0,"no","no","no",NA,402,NA,NA,80105,NA,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",250,9,9,9,9,9,9,9,9,9,9,"demonstrative",39.0625
"7481",80,106,30,6,1,"local","large city",401,"f0r andere gegenkult","manifestation avec v",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,403,4502,NA,80106,NA,NA,NA,"switzerland","light violence",1,"squatters, youth cen",100,9,9,9,9,9,9,9,9,9,9,"light violence",15.625
"7482",80,107,30,6,1,"local","large city",401,"f0r andere gegenkult","occupation lieux",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,403,NA,NA,80107,NA,NA,NA,"switzerland","confrontative",1,"squatters, youth cen",40,9,9,9,9,9,9,9,9,9,9,"confrontative",6.25
"7483",80,109,30,6,1,"local","large city",401,"f0r andere gegenkult","occupation lieux",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80109,NA,NA,NA,"switzerland","confrontative",1,"squatters, youth cen",40,9,9,9,9,9,9,9,9,9,9,"confrontative",6.25
"7484",80,111,30,6,1,"local","large city",401,"f0r autonomen Wohnra","r0union protestation",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80111,NA,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7485",80,112,7,7,1,"local","large city",401,"anderes Autonomenbew","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,402,NA,NA,80112,NA,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7486",80,113,7,7,1,"local","small town or countr",401,"anderes Autonomenbew","autres confrontative",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,48,70,0,"no","no","no",NA,NA,NA,NA,80113,NA,NA,NA,"switzerland","confrontative",1,"other autonomous mov",100,9,9,9,9,9,9,9,9,9,9,"confrontative",15.625
"7487",80,114,7,7,1,"local","large city",401,"f0r Freilassung Gefa","manifestation avec v",200,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,48,0,0,"no","no","no",NA,402,NA,NA,80114,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",200,9,9,9,9,9,9,9,9,9,9,"light violence",31.25
"7488",80,115,7,7,1,"local","large city",401,"anderes Autonomenbew","manifestation avec v",650,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,42,0,NA,"no","no","no",NA,402,NA,NA,80115,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",650,9,9,9,9,9,9,9,9,9,9,"light violence",101.5625
"7489",80,116,7,7,1,"local","large city",401,"anderes Autonomenbew","publicit0 m0dias",1,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,402,NA,NA,80116,NA,NA,NA,"switzerland","conventional",1,"other autonomous mov",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7490",80,119,7,7,1,"local","large city",401,"f0r andere gegenkult","r0union protestation",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80119,NA,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7491",80,120,14,7,1,"national","large city",401,"gegen milit0rische I","non-coop0ration ill0",6,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,6,0,"no","no","yes",NA,403,4105,NA,80120,NA,NA,NA,"switzerland","confrontative",1,"other peace movement",6,9,9,9,9,9,9,9,9,9,9,"confrontative",0.9375
"7492",80,121,14,7,1,"national","large city",401,"gegen Milit0rausgabe","manifestation, march",300,0,1,0,1,0,"no","no",0,1,0,0,0,0,1,60,0,0,"no","no","no",NA,403,NA,NA,80121,4122,4121,4123,"switzerland","demonstrative",1,"other peace movement",300,9,9,9,9,9,9,9,9,9,9,"demonstrative",46.875
"7493",80,122,14,7,1,"international","large city",401,"f0r Menschenrechte ""","campagne collection",20610,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,402,NA,NA,80122,4455,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",20610,9,9,9,9,9,9,9,9,9,9,"petitions",3220.3125
"7494",80,123,14,7,1,"local","large city",401,"anderes Autonomenbew","manifestation avec v",250,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,44,124,NA,"no","no","no",NA,401,NA,NA,80123,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",250,9,9,9,9,9,9,9,9,9,9,"light violence",39.0625
"7495",80,124,14,7,1,"local","large city",401,"Widerstand gegen Sta","publicit0 m0dias",1,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80124,NA,NA,NA,"switzerland","conventional",1,"other autonomous mov",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7496",80,125,14,7,1,"local","large city",401,"Widerstand gegen Sta","publicit0 m0dias",1,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80125,NA,NA,NA,"switzerland","conventional",1,"other autonomous mov",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7497",80,126,14,7,1,"local","small town or countr",401,"anderes nationale Po","pr0sentation r0f0ren",3155,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80126,NA,NA,NA,"switzerland","direct democracy",0,"other left",3155,9,9,9,9,9,9,9,9,9,9,"direct democracy",492.96875
"7498",80,127,21,7,1,"national",NA,NA,"gegen Atomenergie","publicit0 m0dias",1,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,4208,NA,80127,4237,NA,NA,"switzerland","conventional",1,"anti-nuclear movemen",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7499",80,129,21,7,1,"local",NA,401,"Natur- und Landschaf","publicit0 m0dias",1,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,NA,80129,4240,NA,NA,"switzerland","conventional",1,"ecology movement",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7500",80,130,21,7,1,"international",NA,NA,"Entwicklungshilfe","collecte pour groupe",NA,0,0,0,0,1,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,NA,4407,NA,80130,4420,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",NA,9,9,9,9,9,9,9,9,9,9,"demonstrative",NA
"7501",80,131,21,7,1,"local","large city",401,"Widerstand gegen Sta","manifestation, march",150,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80131,4506,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",150,9,9,9,9,9,9,9,9,9,9,"demonstrative",23.4375
"7502",80,132,21,7,1,"local",NA,401,"Natur- und Landschaf","publicit0 m0dias",1,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"yes","no","no",NA,NA,NA,NA,80132,4241,NA,NA,"switzerland","conventional",1,"ecology movement",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7503",80,133,28,7,1,"local","large city",401,"f0r andere gegenkult","manifestation, march",50,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, first event","no",4504,402,NA,NA,80133,NA,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",50,9,9,9,9,9,9,9,9,9,9,"demonstrative",7.8125
"7504",80,134,28,7,9,"local","large city",401,"f0r andere gegenkult","occupation lieux",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, final event","no",4504,402,NA,NA,80134,NA,NA,NA,"switzerland","confrontative",1,"squatters, youth cen",40,9,9,9,9,9,9,9,9,9,9,"confrontative",6.25
"7505",80,135,28,7,1,"local","large city",401,"f0r andere gegenkult","r0union protestation",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,402,NA,NA,80135,NA,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",100,9,9,9,9,9,9,9,9,9,9,"demonstrative",15.625
"7506",80,136,28,7,1,"local","large city",401,"anderes Autonomenbew","occupation lieux",80,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,403,NA,NA,80136,NA,NA,NA,"switzerland","confrontative",1,"other autonomous mov",80,9,9,9,9,9,9,9,9,9,9,"confrontative",12.5
"7507",80,137,28,7,1,"local","small town or countr",401,"gegen Bau Verkehrsin","publicit0 m0dias",1,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,NA,80137,4242,NA,NA,"switzerland","conventional",1,"ecology movement",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7508",80,138,28,7,1,"national",NA,NA,"Tierschutz","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,NA,80138,4219,4212,4207,"switzerland","conventional",1,"ecology movement",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7509",80,139,28,7,1,"international","large city",401,"gegen spezifische po","manifestation, march",200,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80139,NA,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",200,9,9,9,9,9,9,9,9,9,9,"demonstrative",31.25
"7510",80,140,28,7,1,"international","large city",401,"gegen spezifische po","autres assimilatives",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, first event","no",4409,401,NA,NA,80140,NA,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7511",80,141,11,8,1,"national","large city",401,"B0rgerrechte links","manifestation, march",NA,0,0,0,0,0,"yes","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,401,NA,NA,80141,NA,NA,NA,"switzerland","demonstrative",1,"civil rights",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7512",80,143,18,8,1,"local","large city",401,"f0r andere gegenkult","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,46,0,0,"no","yes, first event","yes",4505,402,4501,NA,80143,NA,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7513",80,144,18,8,1,"local","large city",401,"f0r andere gegenkult","campagne collection",4200,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, final event","yes",4505,402,4501,NA,80144,NA,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",4200,9,9,9,9,9,9,9,9,9,9,"petitions",656.25
"7514",80,145,25,8,1,"local","large city",401,"anderes Autonomenbew","manifestation avec v",100,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,40,3,0,"no","no","no",NA,403,NA,NA,80145,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",100,9,9,9,9,9,9,9,9,9,9,"light violence",15.625
"7515",80,146,25,8,1,"local","large city",401,"Widerstand gegen Sta","violence symbolique",50,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,402,NA,NA,80146,NA,NA,NA,"switzerland","confrontative",1,"other autonomous mov",50,9,9,9,9,9,9,9,9,9,9,"confrontative",7.8125
"7516",80,147,25,8,1,"national","large city",401,"andere Energiefragen","publicit0 m0dias",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80147,NA,NA,NA,"switzerland","conventional",1,"ecology movement",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7517",80,148,25,8,1,"local","large city",401,"f0r andere gegenkult","r0union protestation",200,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,401,4503,NA,80148,4456,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",200,9,9,9,9,9,9,9,9,9,9,"demonstrative",31.25
"7518",80,150,25,8,1,"national","large city",401,"anderes Verkehrsfrag","organisation tribuna",1,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80150,4217,NA,NA,"switzerland","conventional",1,"ecology movement",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7519",80,151,1,9,1,"local","large city",401,"anderes Autonomenbew","manifestation avec v",500,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,51,137,0,"no","no","no",NA,401,NA,NA,80151,4507,NA,NA,"switzerland","light violence",1,"other autonomous mov",500,9,9,9,9,9,9,9,9,9,9,"light violence",78.125
"7520",80,154,8,9,1,"national","large city",401,"Unterst0tzung politi","manifestation, march",NA,0,0,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, final event","yes",4409,402,4403,NA,80154,NA,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7521",80,155,8,9,1,"regional","small town or countr",404,"Gegenmobilisierung r","fete avec significat",5000,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80155,NA,NA,NA,"switzerland","demonstrative",0,"regionalist movement",5000,9,9,9,9,9,9,9,9,9,9,"festivals",781.25
"7522",80,156,8,9,1,"international","large city",401,"gegen spezifische po","manifestation, march",500,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,402,4404,NA,80156,NA,NA,NA,"switzerland","demonstrative",1,"other solidarity mov",500,9,9,9,9,9,9,9,9,9,9,"demonstrative",78.125
"7523",80,157,8,9,1,"local","large city",401,"abstrakte ziele Auto","manifestation avec v",2000,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,53,338,NA,"no","no","no",NA,401,NA,NA,80157,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",2000,9,9,9,9,9,9,9,9,9,9,"light violence",312.5
"7524",80,158,8,9,1,"local","large city",401,"gegen Bau Verkehrsin","lancement r0f0rendum",1,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80158,4217,4243,NA,"switzerland","conventional",1,"ecology movement",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7525",80,160,15,9,3,"regional","small town or countr",404,"regionale Emanzipati","fete avec significat",60000,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80160,NA,NA,NA,"switzerland","demonstrative",0,"regionalist movement",60000,9,9,9,9,9,9,9,9,9,9,"festivals",9375
"7526",80,161,15,9,NA,"local","large city",401,"anderes Autonomenbew","occupation lieux",30,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,40,0,0,"no","no","no",NA,403,NA,NA,80161,NA,NA,NA,"switzerland","confrontative",1,"other autonomous mov",30,9,9,9,9,9,9,9,9,9,9,"confrontative",4.6875
"7527",80,162,15,9,3,"regional","small town or countr",404,"regionale Emanzipati","occupation lieux",NA,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,NA,NA,NA,80162,NA,NA,NA,"switzerland","confrontative",0,"regionalist movement",40,9,9,9,9,9,9,9,9,9,9,"confrontative",6.25
"7528",80,163,22,9,1,"local","large city",401,"f0r andere gegenkult","manifestation avec v",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,47,17,0,"no","no","no",NA,402,NA,NA,80163,NA,NA,NA,"switzerland","light violence",1,"squatters, youth cen",200,9,9,9,9,9,9,9,9,9,9,"light violence",31.25
"7529",80,164,22,9,1,"local","medium-sized town",401,"anderes Autonomenbew","r0union protestation",250,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,NA,NA,NA,80164,4508,4509,NA,"switzerland","demonstrative",1,"other autonomous mov",250,9,9,9,9,9,9,9,9,9,9,"demonstrative",39.0625
"7530",80,165,22,9,1,"national","large city",401,"B0rgerrechte links","manifestation, march",200,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,402,NA,NA,80165,4457,NA,NA,"switzerland","demonstrative",1,"civil rights",200,9,9,9,9,9,9,9,9,9,9,"demonstrative",31.25
"7531",80,166,22,9,1,"national","large city",401,"B0rgerrechte links","campagne collection",7500,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,NA,NA,NA,NA,402,NA,NA,80166,4457,NA,NA,"switzerland","demonstrative",1,"civil rights",7500,9,9,9,9,9,9,9,9,9,9,"petitions",1171.875
"7532",80,167,22,9,1,"local","large city",401,"anderes nationale Po","campagne collection",21000,0,0,0,0,0,"no","no",0,0,0,0,0,1,0,60,0,0,NA,NA,NA,NA,403,NA,NA,80167,NA,NA,NA,"switzerland","demonstrative",0,"other left",21000,9,9,9,9,9,9,9,9,9,9,"petitions",3281.25
"7533",80,168,22,9,1,"local","large city",401,"f0r andere gegenkult","manifestation, march",5000,0,0,0,0,0,"no","no",0,1,0,0,0,0,1,43,0,0,"no","yes, first event","yes",4506,401,4503,NA,80168,4510,NA,NA,"switzerland","demonstrative",1,"squatters, youth cen",5000,9,9,9,9,9,9,9,9,9,9,"demonstrative",781.25
"7534",80,169,22,9,1,"local","large city",401,"Widerstand gegen Sta","publicit0 m0dias",1,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","yes, final event","no",4506,401,NA,NA,80169,4511,NA,NA,"switzerland","conventional",1,"other autonomous mov",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7535",80,170,22,9,1,"local","large city",401,"anderes Autonomenbew","attentat, incendie c",5,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80170,NA,NA,NA,"switzerland","heavy violence",1,"other autonomous mov",5,9,9,9,9,9,9,9,9,9,9,"heavy violence",0.78125
"7536",80,171,22,9,NA,"local","large city",401,"anderes Autonomenbew","autres confrontative",NA,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80171,NA,NA,NA,"switzerland","confrontative",1,"other autonomous mov",3,9,9,9,9,9,9,9,9,9,9,"confrontative",0.46875
"7537",80,173,29,9,1,"local","large city",402,"anderes Autonomenbew","manifestation avec v",300,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,43,23,0,"no","no","no",NA,405,NA,NA,80173,NA,NA,NA,"switzerland","light violence",1,"other autonomous mov",300,9,9,9,9,9,9,9,9,9,9,"light violence",46.875
"7538",80,181,29,9,1,"local","large city",401,"anderes Autonomenbew","r0union protestation",1000,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80181,4510,NA,NA,"switzerland","demonstrative",1,"other autonomous mov",1000,9,9,9,9,9,9,9,9,9,9,"demonstrative",156.25
"7539",80,182,29,9,1,"local","large city",401,"anderes Autonomenbew","publicit0 m0dias",1000,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80182,4510,NA,NA,"switzerland","conventional",1,"other autonomous mov",1000,9,9,9,9,9,9,9,9,9,9,"conventional",156.25
"7540",80,183,29,9,1,"local","large city",401,"f0r andere gegenkult","formation SMO",1,0,1,0,1,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","yes",NA,401,4503,NA,80183,4513,4514,4512,"switzerland","conventional",1,"squatters, youth cen",1,9,9,9,9,9,9,9,9,9,9,"conventional",0.15625
"7541",80,185,29,9,1,"local","large city",401,"anderes Verkehrsfrag","pr0sentation initiat",9553,0,1,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,0,"no","no","no",NA,401,NA,NA,80185,4283,NA,NA,"switzerland","direct democracy",1,"ecology movement",9553,9,9,9,9,9,9,9,9,9,9,"direct democracy",1492.65625
"7542",80,187,6,10,1,"international","large city",402,"gegen spezifische po","attentat, incendie c",5,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,60,0,2,"no","no","no",NA,404,NA,NA,80187,NA,NA,NA,"switzerland","heavy violence",1,"other solidarity mov",5,9,9,9,9,9,9,9,9,9,9,"heavy violence",0.78125
"7543",80,188,6,10,1,"local","large city",402,"f0r andere gegenkult","manifestation avec v",400,1,0,0,0,0,"no","no",0,0,0,0,0,0,0,50,42,NA,"no","no","no",NA,405,NA,NA,80188,NA,NA,NA,"switzerland","light violence",1,"squatters, youth cen",400,9,9,9,9,9,9,9,9,9,9,"light violence",62.5
